Data;Time;RCE
20220404;24;359.89
20220405;1;368.71
20220405;2;350.08
20220405;3;311.67
20220405;4;321.22
20220405;5;353.96
20220405;6;395.42
20220405;7;482.71
20220405;8;518.13
20220405;9;529.59
20220405;10;525.35
20220405;11;495.05
20220405;12;475.55
20220405;13;433.86
20220405;14;442.25
20220405;15;435.48
20220405;16;490.10
20220405;17;500.11
20220405;18;532.17
20220405;19;590.76
20220405;20;936.13
20220405;21;993.23
20220405;22;641.23
20220405;23;622.89
20220405;24;550.35
20220406;1;500.00
20220406;2;469.79
20220406;3;463.11
20220406;4;462.19
20220406;5;488.23
20220406;6;547.84
20220406;7;644.48
20220406;8;673.32
20220406;9;700.10
20220406;10;649.14
20220406;11;542.89
20220406;12;507.27
20220406;13;463.29
20220406;14;457.06
20220406;15;448.22
20220406;16;448.45
20220406;17;460.19
20220406;18;525.03
20220406;19;591.72
20220406;20;714.71
20220406;21;718.53
20220406;22;557.61
20220406;23;542.19
20220406;24;459.39
20220407;1;385.71
20220407;2;343.49
20220407;3;338.23
20220407;4;338.65
20220407;5;350.19
20220407;6;403.82
20220407;7;490.17
20220407;8;471.69
20220407;9;470.34
20220407;10;453.59
20220407;11;420.62
20220407;12;405.52
20220407;13;403.24
20220407;14;391.46
20220407;15;391.77
20220407;16;397.78
20220407;17;405.59
20220407;18;424.05
20220407;19;438.97
20220407;20;496.91
20220407;21;509.11
20220407;22;430.69
20220407;23;440.66
20220407;24;365.07
20220408;1;328.68
20220408;2;286.49
20220408;3;269.67
20220408;4;266.16
20220408;5;290.68
20220408;6;348.29
20220408;7;429.13
20220408;8;431.37
20220408;9;441.86
20220408;10;416.97
20220408;11;394.22
20220408;12;391.46
20220408;13;388.02
20220408;14;385.98
20220408;15;385.51
20220408;16;398.42
20220408;17;407.70
20220408;18;486.56
20220408;19;542.28
20220408;20;818.26
20220408;21;982.01
20220408;22;657.40
20220408;23;586.96
20220408;24;538.56
20220409;1;549.67
20220409;2;511.02
20220409;3;463.70
20220409;4;431.14
20220409;5;416.70
20220409;6;410.76
20220409;7;406.99
20220409;8;447.50
20220409;9;467.10
20220409;10;419.43
20220409;11;371.05
20220409;12;360.72
20220409;13;359.55
20220409;14;346.43
20220409;15;338.67
20220409;16;369.20
20220409;17;389.95
20220409;18;411.94
20220409;19;469.74
20220409;20;563.09
20220409;21;584.74
20220409;22;497.94
20220409;23;420.62
20220409;24;393.96
20220410;1;328.43
20220410;2;289.15
20220410;3;254.27
20220410;4;244.90
20220410;5;239.28
20220410;6;245.35
20220410;7;241.94
20220410;8;241.90
20220410;9;220.05
20220410;10;197.44
20220410;11;170.74
20220410;12;139.07
20220410;13;138.31
20220410;14;138.50
20220410;15;159.76
20220410;16;157.40
20220410;17;245.59
20220410;18;336.58
20220410;19;421.66
20220410;20;546.48
20220410;21;611.70
20220410;22;548.93
20220410;23;479.39
20220410;24;421.86
20220411;1;400.80
20220411;2;393.44
20220411;3;393.44
20220411;4;401.29
20220411;5;409.91
20220411;6;546.74
20220411;7;597.46
20220411;8;614.12
20220411;9;615.94
20220411;10;558.13
20220411;11;483.91
20220411;12;462.46
20220411;13;444.11
20220411;14;465.98
20220411;15;500.10
20220411;16;519.34
20220411;17;558.17
20220411;18;617.37
20220411;19;792.21
20220411;20;1,148.93
20220411;21;1,378.50
20220411;22;912.91
20220411;23;733.41
20220411;24;635.61
20220412;1;664.78
20220412;2;639.31
20220412;3;630.02
20220412;4;625.00
20220412;5;648.99
20220412;6;682.76
20220412;7;801.52
20220412;8;822.79
20220412;9;754.99
20220412;10;639.98
20220412;11;558.99
20220412;12;544.18
20220412;13;544.04
20220412;14;528.70
20220412;15;519.76
20220412;16;556.45
20220412;17;613.28
20220412;18;689.89
20220412;19;791.14
20220412;20;998.56
20220412;21;1,060.13
20220412;22;738.95
20220412;23;667.12
20220412;24;628.48
20220413;1;600.33
20220413;2;577.97
20220413;3;559.30
20220413;4;561.76
20220413;5;578.80
20220413;6;597.88
20220413;7;659.49
20220413;8;626.74
20220413;9;620.38
20220413;10;613.72
20220413;11;553.80
20220413;12;495.92
20220413;13;474.54
20220413;14;455.62
20220413;15;471.40
20220413;16;512.35
20220413;17;576.93
20220413;18;620.26
20220413;19;713.04
20220413;20;902.17
20220413;21;880.13
20220413;22;640.35
20220413;23;620.75
20220413;24;569.42
20220414;1;526.26
20220414;2;500.63
20220414;3;517.32
20220414;4;539.80
20220414;5;543.48
20220414;6;572.91
20220414;7;734.45
20220414;8;796.77
20220414;9;820.22
20220414;10;712.22
20220414;11;669.93
20220414;12;664.11
20220414;13;657.41
20220414;14;618.76
20220414;15;645.99
20220414;16;594.85
20220414;17;656.48
20220414;18;767.44
20220414;19;912.57
20220414;20;1,076.39
20220414;21;1,132.70
20220414;22;975.43
20220414;23;754.24
20220414;24;688.92
20220415;1;612.87
20220415;2;564.71
20220415;3;565.32
20220415;4;565.08
20220415;5;604.16
20220415;6;619.65
20220415;7;714.84
20220415;8;839.19
20220415;9;851.91
20220415;10;853.97
20220415;11;779.14
20220415;12;689.48
20220415;13;601.94
20220415;14;542.75
20220415;15;528.63
20220415;16;540.43
20220415;17;541.42
20220415;18;546.74
20220415;19;558.08
20220415;20;621.13
20220415;21;632.49
20220415;22;562.29
20220415;23;602.55
20220415;24;530.15
20220416;1;415.18
20220416;2;414.44
20220416;3;407.00
20220416;4;412.30
20220416;5;414.85
20220416;6;415.06
20220416;7;420.12
20220416;8;539.49
20220416;9;574.91
20220416;10;567.20
20220416;11;485.85
20220416;12;411.19
20220416;13;389.19
20220416;14;346.25
20220416;15;329.59
20220416;16;342.89
20220416;17;388.55
20220416;18;474.12
20220416;19;655.23
20220416;20;838.30
20220416;21;954.13
20220416;22;827.01
20220416;23;729.81
20220416;24;677.80
20220417;1;506.68
20220417;2;453.01
20220417;3;442.01
20220417;4;436.63
20220417;5;442.31
20220417;6;442.63
20220417;7;446.38
20220417;8;480.02
20220417;9;491.59
20220417;10;417.81
20220417;11;353.97
20220417;12;282.73
20220417;13;216.45
20220417;14;212.20
20220417;15;212.45
20220417;16;229.08
20220417;17;297.28
20220417;18;380.05
20220417;19;457.36
20220417;20;558.47
20220417;21;639.95
20220417;22;600.84
20220417;23;534.68
20220417;24;450.95
20220418;1;467.08
20220418;2;398.83
20220418;3;404.42
20220418;4;398.06
20220418;5;408.34
20220418;6;434.14
20220418;7;433.20
20220418;8;454.83
20220418;9;463.36
20220418;10;430.40
20220418;11;390.76
20220418;12;349.93
20220418;13;316.30
20220418;14;320.25
20220418;15;322.32
20220418;16;333.66
20220418;17;390.41
20220418;18;527.42
20220418;19;669.34
20220418;20;641.44
20220418;21;772.80
20220418;22;697.04
20220418;23;626.77
20220418;24;558.01
20220419;1;494.86
20220419;2;469.78
20220419;3;462.70
20220419;4;473.35
20220419;5;504.09
20220419;6;547.42
20220419;7;740.25
20220419;8;688.28
20220419;9;801.10
20220419;10;773.61
20220419;11;642.10
20220419;12;610.31
20220419;13;610.30
20220419;14;606.42
20220419;15;591.67
20220419;16;589.18
20220419;17;632.60
20220419;18;700.11
20220419;19;841.98
20220419;20;1,045.36
20220419;21;1,171.01
20220419;22;1,029.38
20220419;23;841.11
20220419;24;682.44
20220420;1;635.02
20220420;2;589.07
20220420;3;589.36
20220420;4;566.45
20220420;5;581.96
20220420;6;609.76
20220420;7;702.41
20220420;8;826.17
20220420;9;839.14
20220420;10;685.24
20220420;11;583.15
20220420;12;573.80
20220420;13;545.00
20220420;14;546.18
20220420;15;548.15
20220420;16;540.83
20220420;17;552.76
20220420;18;583.38
20220420;19;629.04
20220420;20;831.51
20220420;21;1,001.09
20220420;22;763.21
20220420;23;695.73
20220420;24;610.27
20220421;1;561.40
20220421;2;556.90
20220421;3;555.95
20220421;4;558.47
20220421;5;556.58
20220421;6;560.01
20220421;7;659.17
20220421;8;753.19
20220421;9;851.48
20220421;10;760.83
20220421;11;631.70
20220421;12;612.03
20220421;13;605.97
20220421;14;575.53
20220421;15;562.46
20220421;16;560.17
20220421;17;590.18
20220421;18;611.78
20220421;19;650.54
20220421;20;849.97
20220421;21;944.24
20220421;22;749.22
20220421;23;664.91
20220421;24;589.69
20220422;1;560.31
20220422;2;555.40
20220422;3;542.84
20220422;4;547.72
20220422;5;544.98
20220422;6;555.10
20220422;7;645.07
20220422;8;688.05
20220422;9;699.60
20220422;10;608.03
20220422;11;538.78
20220422;12;515.84
20220422;13;457.54
20220422;14;438.94
20220422;15;437.77
20220422;16;444.18
20220422;17;457.97
20220422;18;520.41
20220422;19;583.28
20220422;20;702.76
20220422;21;752.51
20220422;22;611.68
20220422;23;596.26
20220422;24;561.71
20220423;1;581.60
20220423;2;547.37
20220423;3;528.59
20220423;4;533.73
20220423;5;530.65
20220423;6;540.03
20220423;7;577.05
20220423;8;628.96
20220423;9;632.03
20220423;10;569.99
20220423;11;484.65
20220423;12;454.81
20220423;13;440.61
20220423;14;417.84
20220423;15;412.49
20220423;16;420.83
20220423;17;439.65
20220423;18;495.56
20220423;19;632.89
20220423;20;792.08
20220423;21;835.40
20220423;22;730.85
20220423;23;607.88
20220423;24;518.06
20220424;1;466.19
20220424;2;436.77
20220424;3;413.92
20220424;4;410.01
20220424;5;403.11
20220424;6;409.94
20220424;7;409.99
20220424;8;433.09
20220424;9;444.45
20220424;10;423.36
20220424;11;394.04
20220424;12;400.03
20220424;13;368.30
20220424;14;325.95
20220424;15;339.01
20220424;16;369.74
20220424;17;405.58
20220424;18;470.44
20220424;19;550.01
20220424;20;607.12
20220424;21;661.26
20220424;22;651.67
20220424;23;576.11
20220424;24;491.24
20220425;1;473.80
20220425;2;458.57
20220425;3;456.40
20220425;4;461.00
20220425;5;510.61
20220425;6;642.74
20220425;7;673.93
20220425;8;776.94
20220425;9;849.48
20220425;10;755.66
20220425;11;642.19
20220425;12;697.90
20220425;13;682.47
20220425;14;660.08
20220425;15;640.69
20220425;16;641.37
20220425;17;656.17
20220425;18;693.85
20220425;19;868.44
20220425;20;1,038.66
20220425;21;1,280.86
20220425;22;981.52
20220425;23;758.59
20220425;24;658.79
20220426;1;694.26
20220426;2;659.55
20220426;3;661.35
20220426;4;674.04
20220426;5;708.04
20220426;6;676.49
20220426;7;703.07
20220426;8;806.11
20220426;9;853.87
20220426;10;712.54
20220426;11;649.18
20220426;12;645.84
20220426;13;644.93
20220426;14;625.56
20220426;15;628.21
20220426;16;645.75
20220426;17;663.32
20220426;18;734.64
20220426;19;871.25
20220426;20;1,049.02
20220426;21;1,105.53
20220426;22;950.26
20220426;23;772.17
20220426;24;671.08
20220427;1;769.47
20220427;2;734.70
20220427;3;712.57
20220427;4;705.72
20220427;5;725.11
20220427;6;775.93
20220427;7;766.98
20220427;8;791.78
20220427;9;770.15
20220427;10;637.68
20220427;11;585.09
20220427;12;577.20
20220427;13;583.52
20220427;14;584.85
20220427;15;597.31
20220427;16;603.53
20220427;17;644.56
20220427;18;701.68
20220427;19;800.15
20220427;20;927.80
20220427;21;1,122.21
20220427;22;800.16
20220427;23;797.93
20220427;24;720.71
20220428;1;806.68
20220428;2;725.97
20220428;3;717.62
20220428;4;707.64
20220428;5;744.79
20220428;6;795.43
20220428;7;875.77
20220428;8;900.87
20220428;9;832.49
20220428;10;651.13
20220428;11;590.17
20220428;12;574.94
20220428;13;573.99
20220428;14;573.97
20220428;15;570.70
20220428;16;574.76
20220428;17;606.42
20220428;18;701.37
20220428;19;855.84
20220428;20;1,023.99
20220428;21;1,309.82
20220428;22;927.04
20220428;23;850.04
20220428;24;778.04
20220429;1;899.93
20220429;2;855.05
20220429;3;823.63
20220429;4;801.55
20220429;5;828.45
20220429;6;901.50
20220429;7;978.86
20220429;8;969.42
20220429;9;801.62
20220429;10;685.96
20220429;11;601.74
20220429;12;566.92
20220429;13;554.25
20220429;14;564.37
20220429;15;631.22
20220429;16;690.77
20220429;17;709.91
20220429;18;1,002.02
20220429;19;1,022.29
20220429;20;1,210.31
20220429;21;1,355.20
20220429;22;1,039.70
20220429;23;1,066.29
20220429;24;971.91
20220430;1;994.09
20220430;2;914.18
20220430;3;853.02
20220430;4;852.42
20220430;5;868.63
20220430;6;812.28
20220430;7;716.01
20220430;8;670.13
20220430;9;654.29
20220430;10;594.31
20220430;11;536.23
20220430;12;500.55
20220430;13;501.89
20220430;14;492.07
20220430;15;487.18
20220430;16;523.56
20220430;17;568.91
20220430;18;737.99
20220430;19;881.99
20220430;20;1,004.13
20220430;21;1,069.51
20220430;22;1,007.04
20220430;23;831.51
20220430;24;776.44
20220501;1;603.91
20220501;2;554.60
20220501;3;526.14
20220501;4;533.20
20220501;5;540.38
20220501;6;526.72
20220501;7;540.51
20220501;8;513.51
20220501;9;541.68
20220501;10;507.19
20220501;11;475.41
20220501;12;454.59
20220501;13;433.76
20220501;14;432.74
20220501;15;434.83
20220501;16;442.75
20220501;17;489.18
20220501;18;586.77
20220501;19;665.93
20220501;20;690.56
20220501;21;764.13
20220501;22;714.49
20220501;23;683.53
20220501;24;626.02
20220502;1;592.13
20220502;2;563.91
20220502;3;560.14
20220502;4;559.30
20220502;5;558.89
20220502;6;558.02
20220502;7;604.10
20220502;8;454.87
20220502;9;454.92
20220502;10;454.89
20220502;11;448.32
20220502;12;441.04
20220502;13;439.42
20220502;14;439.31
20220502;15;435.43
20220502;16;435.42
20220502;17;455.11
20220502;18;504.94
20220502;19;569.93
20220502;20;782.34
20220502;21;907.16
20220502;22;779.21
20220502;23;840.29
20220502;24;697.30
20220503;1;565.54
20220503;2;507.46
20220503;3;473.18
20220503;4;465.08
20220503;5;455.69
20220503;6;451.50
20220503;7;479.94
20220503;8;479.98
20220503;9;479.61
20220503;10;454.55
20220503;11;446.07
20220503;12;424.31
20220503;13;422.81
20220503;14;439.15
20220503;15;426.56
20220503;16;422.40
20220503;17;452.00
20220503;18;536.74
20220503;19;613.22
20220503;20;641.63
20220503;21;781.46
20220503;22;740.86
20220503;23;679.43
20220503;24;609.13
20220504;1;597.15
20220504;2;585.44
20220504;3;586.44
20220504;4;588.60
20220504;5;585.68
20220504;6;659.24
20220504;7;664.05
20220504;8;619.60
20220504;9;624.75
20220504;10;606.94
20220504;11;550.62
20220504;12;548.70
20220504;13;552.38
20220504;14;560.54
20220504;15;559.98
20220504;16;552.29
20220504;17;606.89
20220504;18;629.12
20220504;19;851.95
20220504;20;1,000.68
20220504;21;1,091.57
20220504;22;737.74
20220504;23;789.12
20220504;24;746.94
20220505;1;721.19
20220505;2;646.82
20220505;3;644.48
20220505;4;650.05
20220505;5;710.16
20220505;6;764.23
20220505;7;851.10
20220505;8;747.11
20220505;9;742.54
20220505;10;622.60
20220505;11;566.24
20220505;12;581.15
20220505;13;624.13
20220505;14;621.17
20220505;15;621.86
20220505;16;671.40
20220505;17;708.37
20220505;18;818.89
20220505;19;952.60
20220505;20;1,162.16
20220505;21;1,310.00
20220505;22;1,021.98
20220505;23;1,068.70
20220505;24;931.65
20220506;1;830.59
20220506;2;756.99
20220506;3;723.10
20220506;4;715.78
20220506;5;760.98
20220506;6;808.29
20220506;7;952.66
20220506;8;820.83
20220506;9;819.53
20220506;10;665.33
20220506;11;629.65
20220506;12;629.46
20220506;13;632.38
20220506;14;629.31
20220506;15;625.00
20220506;16;631.97
20220506;17;630.51
20220506;18;702.70
20220506;19;859.25
20220506;20;1,041.04
20220506;21;1,192.52
20220506;22;914.27
20220506;23;1,050.86
20220506;24;927.41
20220507;1;856.93
20220507;2;787.45
20220507;3;757.87
20220507;4;735.20
20220507;5;732.36
20220507;6;682.16
20220507;7;686.45
20220507;8;654.32
20220507;9;662.40
20220507;10;619.14
20220507;11;586.68
20220507;12;546.15
20220507;13;538.14
20220507;14;537.83
20220507;15;537.04
20220507;16;551.62
20220507;17;607.44
20220507;18;664.46
20220507;19;790.13
20220507;20;897.46
20220507;21;1,011.00
20220507;22;928.14
20220507;23;840.54
20220507;24;782.75
20220508;1;731.71
20220508;2;656.61
20220508;3;644.78
20220508;4;640.18
20220508;5;639.11
20220508;6;589.80
20220508;7;588.41
20220508;8;553.84
20220508;9;525.55
20220508;10;470.82
20220508;11;453.26
20220508;12;445.06
20220508;13;431.29
20220508;14;393.61
20220508;15;379.92
20220508;16;410.99
20220508;17;448.56
20220508;18;515.68
20220508;19;651.95
20220508;20;760.60
20220508;21;867.46
20220508;22;831.13
20220508;23;770.70
20220508;24;617.80
20220509;1;556.10
20220509;2;525.31
20220509;3;519.13
20220509;4;531.41
20220509;5;542.67
20220509;6;598.49
20220509;7;703.51
20220509;8;649.66
20220509;9;661.39
20220509;10;566.22
20220509;11;511.28
20220509;12;479.00
20220509;13;485.17
20220509;14;497.72
20220509;15;498.02
20220509;16;552.14
20220509;17;590.85
20220509;18;674.70
20220509;19;953.50
20220509;20;1,000.99
20220509;21;1,099.48
20220509;22;849.45
20220509;23;842.13
20220509;24;755.04
20220510;1;625.38
20220510;2;583.58
20220510;3;567.32
20220510;4;571.17
20220510;5;585.87
20220510;6;590.83
20220510;7;681.70
20220510;8;588.47
20220510;9;609.17
20220510;10;535.35
20220510;11;513.56
20220510;12;478.12
20220510;13;474.62
20220510;14;467.14
20220510;15;465.98
20220510;16;506.34
20220510;17;550.16
20220510;18;638.14
20220510;19;738.50
20220510;20;820.00
20220510;21;880.00
20220510;22;710.11
20220510;23;716.18
20220510;24;630.49
20220511;1;513.91
20220511;2;477.67
20220511;3;465.68
20220511;4;473.65
20220511;5;505.07
20220511;6;520.25
20220511;7;633.96
20220511;8;624.54
20220511;9;682.06
20220511;10;614.73
20220511;11;536.77
20220511;12;484.27
20220511;13;464.31
20220511;14;460.11
20220511;15;460.28
20220511;16;464.28
20220511;17;494.75
20220511;18;580.39
20220511;19;713.82
20220511;20;813.68
20220511;21;860.74
20220511;22;724.50
20220511;23;706.29
20220511;24;620.55
20220512;1;503.18
20220512;2;452.20
20220512;3;445.31
20220512;4;444.47
20220512;5;445.54
20220512;6;446.09
20220512;7;578.41
20220512;8;493.08
20220512;9;490.42
20220512;10;442.31
20220512;11;385.68
20220512;12;353.54
20220512;13;330.07
20220512;14;314.64
20220512;15;329.05
20220512;16;343.28
20220512;17;423.80
20220512;18;442.37
20220512;19;544.81
20220512;20;669.67
20220512;21;847.75
20220512;22;767.08
20220512;23;789.75
20220512;24;708.23
20220513;1;677.79
20220513;2;619.57
20220513;3;605.29
20220513;4;604.01
20220513;5;601.97
20220513;6;610.09
20220513;7;680.76
20220513;8;672.93
20220513;9;639.96
20220513;10;562.17
20220513;11;512.26
20220513;12;486.23
20220513;13;450.52
20220513;14;442.61
20220513;15;438.43
20220513;16;434.26
20220513;17;465.43
20220513;18;518.75
20220513;19;609.39
20220513;20;697.83
20220513;21;822.02
20220513;22;707.32
20220513;23;713.06
20220513;24;682.73
20220514;1;713.27
20220514;2;655.55
20220514;3;616.66
20220514;4;612.68
20220514;5;586.50
20220514;6;531.45
20220514;7;567.78
20220514;8;575.50
20220514;9;567.84
20220514;10;531.83
20220514;11;477.91
20220514;12;408.44
20220514;13;389.03
20220514;14;389.04
20220514;15;361.30
20220514;16;385.53
20220514;17;401.99
20220514;18;463.49
20220514;19;588.91
20220514;20;713.38
20220514;21;822.69
20220514;22;843.79
20220514;23;768.82
20220514;24;659.27
20220515;1;583.91
20220515;2;524.15
20220515;3;509.85
20220515;4;492.94
20220515;5;497.30
20220515;6;455.45
20220515;7;457.87
20220515;8;464.44
20220515;9;471.71
20220515;10;456.71
20220515;11;397.97
20220515;12;349.20
20220515;13;335.63
20220515;14;310.82
20220515;15;321.87
20220515;16;341.93
20220515;17;400.51
20220515;18;500.89
20220515;19;671.22
20220515;20;861.78
20220515;21;1,077.73
20220515;22;1,074.32
20220515;23;930.92
20220515;24;765.72
20220516;1;708.06
20220516;2;690.39
20220516;3;701.71
20220516;4;702.46
20220516;5;694.32
20220516;6;766.59
20220516;7;1,069.98
20220516;8;751.06
20220516;9;675.04
20220516;10;605.50
20220516;11;576.38
20220516;12;535.54
20220516;13;530.41
20220516;14;558.64
20220516;15;565.63
20220516;16;593.23
20220516;17;668.99
20220516;18;741.56
20220516;19;926.84
20220516;20;1,090.79
20220516;21;1,129.16
20220516;22;1,077.21
20220516;23;1,010.23
20220516;24;862.57
20220517;1;888.57
20220517;2;792.88
20220517;3;769.61
20220517;4;782.47
20220517;5;777.39
20220517;6;823.40
20220517;7;1,046.64
20220517;8;875.36
20220517;9;897.38
20220517;10;756.35
20220517;11;677.47
20220517;12;679.85
20220517;13;677.26
20220517;14;671.21
20220517;15;632.71
20220517;16;647.41
20220517;17;666.18
20220517;18;734.83
20220517;19;893.98
20220517;20;1,053.12
20220517;21;1,213.62
20220517;22;1,026.28
20220517;23;1,078.87
20220517;24;953.38
20220518;1;851.86
20220518;2;795.14
20220518;3;779.13
20220518;4;784.50
20220518;5;785.05
20220518;6;820.85
20220518;7;946.69
20220518;8;747.80
20220518;9;673.05
20220518;10;627.67
20220518;11;591.95
20220518;12;583.98
20220518;13;588.33
20220518;14;580.30
20220518;15;586.52
20220518;16;598.17
20220518;17;595.52
20220518;18;701.45
20220518;19;935.05
20220518;20;1,242.63
20220518;21;1,339.80
20220518;22;1,181.71
20220518;23;1,066.99
20220518;24;901.48
20220519;1;785.80
20220519;2;735.94
20220519;3;729.97
20220519;4;707.51
20220519;5;696.26
20220519;6;698.61
20220519;7;761.32
20220519;8;615.33
20220519;9;645.47
20220519;10;607.04
20220519;11;591.37
20220519;12;569.73
20220519;13;565.44
20220519;14;543.03
20220519;15;561.48
20220519;16;566.58
20220519;17;596.28
20220519;18;673.32
20220519;19;772.35
20220519;20;1,062.62
20220519;21;1,110.91
20220519;22;854.07
20220519;23;840.28
20220519;24;766.44
20220520;1;673.30
20220520;2;654.89
20220520;3;643.70
20220520;4;646.88
20220520;5;640.24
20220520;6;642.96
20220520;7;657.47
20220520;8;601.55
20220520;9;604.97
20220520;10;591.33
20220520;11;552.21
20220520;12;510.48
20220520;13;489.81
20220520;14;468.95
20220520;15;469.26
20220520;16;490.17
20220520;17;523.41
20220520;18;653.74
20220520;19;782.24
20220520;20;1,132.20
20220520;21;1,197.57
20220520;22;1,040.27
20220520;23;967.26
20220520;24;775.65
20220521;1;648.54
20220521;2;599.85
20220521;3;521.82
20220521;4;508.07
20220521;5;467.99
20220521;6;413.02
20220521;7;448.71
20220521;8;476.18
20220521;9;443.48
20220521;10;381.02
20220521;11;341.75
20220521;12;299.67
20220521;13;271.23
20220521;14;235.81
20220521;15;218.28
20220521;16;225.54
20220521;17;261.80
20220521;18;351.29
20220521;19;506.37
20220521;20;635.46
20220521;21;752.79
20220521;22;749.80
20220521;23;702.14
20220521;24;629.26
20220522;1;555.70
20220522;2;559.99
20220522;3;596.22
20220522;4;552.29
20220522;5;499.35
20220522;6;502.67
20220522;7;532.42
20220522;8;510.18
20220522;9;553.23
20220522;10;560.67
20220522;11;542.79
20220522;12;529.16
20220522;13;510.75
20220522;14;438.09
20220522;15;415.80
20220522;16;427.38
20220522;17;513.97
20220522;18;566.78
20220522;19;742.87
20220522;20;969.10
20220522;21;1,080.36
20220522;22;1,105.46
20220522;23;1,035.25
20220522;24;782.38
20220523;1;703.52
20220523;2;690.76
20220523;3;670.59
20220523;4;683.33
20220523;5;670.80
20220523;6;712.91
20220523;7;1,007.72
20220523;8;947.09
20220523;9;882.02
20220523;10;748.62
20220523;11;684.72
20220523;12;689.74
20220523;13;660.38
20220523;14;632.37
20220523;15;596.47
20220523;16;617.96
20220523;17;682.38
20220523;18;765.85
20220523;19;980.35
20220523;20;1,066.37
20220523;21;1,067.47
20220523;22;895.41
20220523;23;750.36
20220523;24;666.01
20220524;1;561.43
20220524;2;521.65
20220524;3;496.19
20220524;4;492.79
20220524;5;502.70
20220524;6;548.29
20220524;7;593.48
20220524;8;546.14
20220524;9;569.56
20220524;10;591.05
20220524;11;564.26
20220524;12;631.46
20220524;13;687.82
20220524;14;688.41
20220524;15;725.23
20220524;16;761.79
20220524;17;837.65
20220524;18;933.76
20220524;19;1,034.48
20220524;20;1,173.98
20220524;21;1,140.73
20220524;22;1,088.36
20220524;23;1,032.42
20220524;24;890.66
20220525;1;797.77
20220525;2;782.51
20220525;3;777.64
20220525;4;774.84
20220525;5;776.95
20220525;6;799.87
20220525;7;924.74
20220525;8;1,038.50
20220525;9;1,050.20
20220525;10;945.23
20220525;11;886.54
20220525;12;907.56
20220525;13;907.66
20220525;14;845.21
20220525;15;803.93
20220525;16;793.55
20220525;17;877.75
20220525;18;903.46
20220525;19;949.34
20220525;20;1,040.54
20220525;21;1,053.34
20220525;22;1,009.17
20220525;23;898.69
20220525;24;780.68
20220526;1;645.86
20220526;2;568.06
20220526;3;528.64
20220526;4;517.85
20220526;5;486.72
20220526;6;503.55
20220526;7;597.88
20220526;8;553.74
20220526;9;544.17
20220526;10;430.49
20220526;11;382.01
20220526;12;366.07
20220526;13;367.77
20220526;14;356.92
20220526;15;354.23
20220526;16;354.33
20220526;17;383.41
20220526;18;414.66
20220526;19;452.27
20220526;20;593.13
20220526;21;753.22
20220526;22;698.19
20220526;23;712.99
20220526;24;607.50
20220527;1;487.93
20220527;2;454.69
20220527;3;431.69
20220527;4;435.28
20220527;5;429.58
20220527;6;451.11
20220527;7;603.40
20220527;8;497.99
20220527;9;451.01
20220527;10;453.03
20220527;11;418.10
20220527;12;421.95
20220527;13;426.49
20220527;14;414.16
20220527;15;432.94
20220527;16;445.33
20220527;17;450.55
20220527;18;451.80
20220527;19;485.90
20220527;20;565.99
20220527;21;602.59
20220527;22;587.90
20220527;23;602.52
20220527;24;491.50
20220528;1;440.57
20220528;2;421.31
20220528;3;408.30
20220528;4;406.48
20220528;5;401.94
20220528;6;380.54
20220528;7;396.29
20220528;8;399.64
20220528;9;405.87
20220528;10;425.30
20220528;11;420.43
20220528;12;420.67
20220528;13;403.92
20220528;14;401.39
20220528;15;353.11
20220528;16;402.82
20220528;17;411.47
20220528;18;421.31
20220528;19;515.99
20220528;20;648.58
20220528;21;718.73
20220528;22;748.75
20220528;23;693.19
20220528;24;610.28
20220529;1;592.47
20220529;2;534.62
20220529;3;530.25
20220529;4;528.74
20220529;5;517.47
20220529;6;515.50
20220529;7;530.54
20220529;8;531.16
20220529;9;563.86
20220529;10;524.06
20220529;11;482.63
20220529;12;485.38
20220529;13;457.51
20220529;14;442.75
20220529;15;465.41
20220529;16;441.66
20220529;17;524.01
20220529;18;548.29
20220529;19;695.73
20220529;20;944.22
20220529;21;1,019.20
20220529;22;1,045.90
20220529;23;984.14
20220529;24;736.80
20220530;1;642.80
20220530;2;604.17
20220530;3;590.26
20220530;4;605.12
20220530;5;615.78
20220530;6;673.26
20220530;7;892.31
20220530;8;1,052.86
20220530;9;1,095.77
20220530;10;1,015.73
20220530;11;824.05
20220530;12;779.04
20220530;13;740.55
20220530;14;681.78
20220530;15;649.01
20220530;16;657.92
20220530;17;683.63
20220530;18;776.31
20220530;19;1,042.52
20220530;20;1,155.67
20220530;21;1,271.75
20220530;22;1,192.35
20220530;23;1,084.40
20220530;24;767.04
20220531;1;796.74
20220531;2;795.31
20220531;3;781.08
20220531;4;775.17
20220531;5;783.84
20220531;6;760.01
20220531;7;851.44
20220531;8;822.96
20220531;9;766.54
20220531;10;611.72
20220531;11;591.27
20220531;12;586.56
20220531;13;582.31
20220531;14;575.71
20220531;15;592.33
20220531;16;602.55
20220531;17;699.00
20220531;18;840.47
20220531;19;1,039.89
20220531;20;1,194.02
20220531;21;1,229.03
20220531;22;1,102.90
20220531;23;1,028.25
20220531;24;763.15
20220601;1;881.45
20220601;2;778.84
20220601;3;764.78
20220601;4;766.86
20220601;5;762.71
20220601;6;827.46
20220601;7;962.62
20220601;8;1,032.04
20220601;9;1,081.83
20220601;10;1,040.14
20220601;11;837.29
